SalesOrderID;OrderDate;Status;OnlineOrderFlag;CustomerID;SalesPersonID;TerritoryID;CurrencyRateID;ModifiedDate;ShipMethodID
46842;2012-06-18 00:00:00;5;True;15166;;4;;2012-06-25 00:00:00;1
46843;2012-06-18 00:00:00;5;True;21168;;9;4594;2012-06-25 00:00:00;1
46844;2012-06-18 00:00:00;5;True;12343;;9;4594;2012-06-25 00:00:00;1
46845;2012-06-19 00:00:00;5;True;11603;;10;4610;2012-06-26 00:00:00;1
46846;2012-06-19 00:00:00;5;True;13575;;7;;2012-06-26 00:00:00;1
46847;2012-06-19 00:00:00;5;True;13793;;7;;2012-06-26 00:00:00;1
46848;2012-06-19 00:00:00;5;True;16201;;10;4610;2012-06-26 00:00:00;1
46849;2012-06-19 00:00:00;5;True;24960;;6;4607;2012-06-26 00:00:00;1
46850;2012-06-19 00:00:00;5;True;13221;;4;;2012-06-26 00:00:00;1
46851;2012-06-19 00:00:00;5;True;20209;;6;4607;2012-06-26 00:00:00;1
46852;2012-06-19 00:00:00;5;True;15194;;4;;2012-06-26 00:00:00;1
46853;2012-06-19 00:00:00;5;True;21192;;9;4605;2012-06-26 00:00:00;1
46854;2012-06-19 00:00:00;5;True;20997;;9;4605;2012-06-26 00:00:00;1
46855;2012-06-20 00:00:00;5;True;15117;;8;;2012-06-27 00:00:00;1
46856;2012-06-20 00:00:00;5;True;12935;;4;;2012-06-27 00:00:00;1
46857;2012-06-20 00:00:00;5;True;13064;;1;;2012-06-27 00:00:00;1
46858;2012-06-20 00:00:00;5;True;13067;;1;;2012-06-27 00:00:00;1
46859;2012-06-20 00:00:00;5;True;13205;;4;;2012-06-27 00:00:00;1
46860;2012-06-20 00:00:00;5;True;21180;;9;4616;2012-06-27 00:00:00;1
46861;2012-06-20 00:00:00;5;True;21214;;9;4616;2012-06-27 00:00:00;1
46862;2012-06-21 00:00:00;5;True;11550;;10;4632;2012-06-28 00:00:00;1
46863;2012-06-21 00:00:00;5;True;11575;;10;4632;2012-06-28 00:00:00;1
46864;2012-06-21 00:00:00;5;True;16045;;10;4632;2012-06-28 00:00:00;1
46865;2012-06-21 00:00:00;5;True;15456;;8;;2012-06-28 00:00:00;1
46866;2012-06-21 00:00:00;5;True;12981;;4;;2012-06-28 00:00:00;1
46867;2012-06-21 00:00:00;5;True;13029;;1;;2012-06-28 00:00:00;1
46868;2012-06-21 00:00:00;5;True;13189;;4;;2012-06-28 00:00:00;1
46869;2012-06-22 00:00:00;5;True;13577;;7;;2012-06-29 00:00:00;1
46870;2012-06-22 00:00:00;5;True;13605;;7;;2012-06-29 00:00:00;1
46871;2012-06-22 00:00:00;5;True;13800;;7;;2012-06-29 00:00:00;1
46872;2012-06-22 00:00:00;5;True;19186;;10;4643;2012-06-29 00:00:00;1
46873;2012-06-22 00:00:00;5;True;21167;;9;4638;2012-06-29 00:00:00;1
46874;2012-06-22 00:00:00;5;True;24606;;9;4638;2012-06-29 00:00:00;1
46875;2012-06-23 00:00:00;5;True;11470;;8;;2012-06-30 00:00:00;1
46876;2012-06-23 00:00:00;5;True;15084;;8;;2012-06-30 00:00:00;1
46877;2012-06-23 00:00:00;5;True;12926;;4;;2012-06-30 00:00:00;1
46878;2012-06-23 00:00:00;5;True;25061;;6;4651;2012-06-30 00:00:00;1
46879;2012-06-23 00:00:00;5;True;13224;;1;;2012-06-30 00:00:00;1
46880;2012-06-23 00:00:00;5;True;15167;;1;;2012-06-30 00:00:00;1
46881;2012-06-23 00:00:00;5;True;12572;;9;4649;2012-06-30 00:00:00;1
46882;2012-06-23 00:00:00;5;True;25960;;9;4649;2012-06-30 00:00:00;1
46883;2012-06-23 00:00:00;5;True;26241;;4;;2012-06-30 00:00:00;1
46884;2012-06-24 00:00:00;5;True;13565;;7;;2012-07-01 00:00:00;1
46885;2012-06-24 00:00:00;5;True;15933;;10;4665;2012-07-01 00:00:00;1
46886;2012-06-24 00:00:00;5;True;28669;;6;;2012-07-01 00:00:00;1
46887;2012-06-24 00:00:00;5;True;12340;;9;4660;2012-07-01 00:00:00;1
46888;2012-06-24 00:00:00;5;True;26021;;9;4660;2012-07-01 00:00:00;1
46889;2012-06-25 00:00:00;5;True;19173;;10;4676;2012-07-02 00:00:00;1
46890;2012-06-25 00:00:00;5;True;12921;;4;;2012-07-02 00:00:00;1
46891;2012-06-25 00:00:00;5;True;20592;;10;4676;2012-07-02 00:00:00;1
46892;2012-06-25 00:00:00;5;True;13086;;1;;2012-07-02 00:00:00;1
46893;2012-06-25 00:00:00;5;True;28659;;6;;2012-07-02 00:00:00;1
46894;2012-06-25 00:00:00;5;True;26120;;4;;2012-07-02 00:00:00;1
46895;2012-06-25 00:00:00;5;True;26183;;4;;2012-07-02 00:00:00;1
46896;2012-06-25 00:00:00;5;True;15189;;1;;2012-07-02 00:00:00;1
46897;2012-06-25 00:00:00;5;True;21179;;9;4671;2012-07-02 00:00:00;1
46898;2012-06-25 00:00:00;5;True;21205;;9;4671;2012-07-02 00:00:00;1
46899;2012-06-26 00:00:00;5;True;13999;;4;;2012-07-03 00:00:00;1
46900;2012-06-26 00:00:00;5;True;21194;;9;4682;2012-07-03 00:00:00;1
46901;2012-06-26 00:00:00;5;True;21203;;9;4682;2012-07-03 00:00:00;1
46902;2012-06-26 00:00:00;5;True;21000;;9;4682;2012-07-03 00:00:00;1
46903;2012-06-26 00:00:00;5;True;12353;;9;4682;2012-07-03 00:00:00;1
46904;2012-06-27 00:00:00;5;True;17080;;7;;2012-07-04 00:00:00;1
46905;2012-06-27 00:00:00;5;True;16053;;10;4698;2012-07-04 00:00:00;1
46906;2012-06-27 00:00:00;5;True;12950;;1;;2012-07-04 00:00:00;1
46907;2012-06-27 00:00:00;5;True;13087;;1;;2012-07-04 00:00:00;1
46908;2012-06-27 00:00:00;5;True;21189;;9;4693;2012-07-04 00:00:00;1
46909;2012-06-27 00:00:00;5;True;20998;;9;4693;2012-07-04 00:00:00;1
46910;2012-06-28 00:00:00;5;True;20710;;10;4709;2012-07-05 00:00:00;1
46911;2012-06-28 00:00:00;5;True;24832;;6;4706;2012-07-05 00:00:00;1
46912;2012-06-28 00:00:00;5;True;13177;;1;;2012-07-05 00:00:00;1
46913;2012-06-28 00:00:00;5;True;13212;;4;;2012-07-05 00:00:00;1
46914;2012-06-28 00:00:00;5;True;26245;;4;;2012-07-05 00:00:00;1
46915;2012-06-28 00:00:00;5;True;26276;;1;;2012-07-05 00:00:00;1
46916;2012-06-28 00:00:00;5;True;15196;;4;;2012-07-05 00:00:00;1
46917;2012-06-28 00:00:00;5;True;21202;;9;4704;2012-07-05 00:00:00;1
46918;2012-06-28 00:00:00;5;True;26022;;9;4704;2012-07-05 00:00:00;1
46919;2012-06-28 00:00:00;5;True;11481;;8;;2012-07-05 00:00:00;1
46920;2012-06-29 00:00:00;5;True;11609;;10;4720;2012-07-06 00:00:00;1
46921;2012-06-29 00:00:00;5;True;15454;;8;;2012-07-06 00:00:00;1
46922;2012-06-29 00:00:00;5;True;13088;;1;;2012-07-06 00:00:00;1
46923;2012-06-29 00:00:00;5;True;13176;;4;;2012-07-06 00:00:00;1
46924;2012-06-29 00:00:00;5;True;13203;;1;;2012-07-06 00:00:00;1
46925;2012-06-29 00:00:00;5;True;21165;;9;4715;2012-07-06 00:00:00;1
46926;2012-06-29 00:00:00;5;True;21169;;9;4715;2012-07-06 00:00:00;1
46927;2012-06-29 00:00:00;5;True;12348;;9;4715;2012-07-06 00:00:00;1
46928;2012-06-29 00:00:00;5;True;12358;;9;4715;2012-07-06 00:00:00;1
46929;2012-06-30 00:00:00;5;False;30058;278;6;4728;2012-07-07 00:00:00;5
46930;2012-06-30 00:00:00;5;False;29797;289;6;4728;2012-07-07 00:00:00;5
46931;2012-06-30 00:00:00;5;False;29955;275;3;;2012-07-07 00:00:00;5
46932;2012-06-30 00:00:00;5;False;29620;289;6;4728;2012-07-07 00:00:00;5
46933;2012-06-30 00:00:00;5;False;29888;279;5;;2012-07-07 00:00:00;5
46934;2012-06-30 00:00:00;5;False;29555;275;2;;2012-07-07 00:00:00;5
46935;2012-06-30 00:00:00;5;False;30115;289;6;4728;2012-07-07 00:00:00;5
46936;2012-06-30 00:00:00;5;False;29539;278;6;4728;2012-07-07 00:00:00;5
46937;2012-06-30 00:00:00;5;False;30085;275;5;;2012-07-07 00:00:00;5
46938;2012-06-30 00:00:00;5;False;30108;289;6;4728;2012-07-07 00:00:00;5
46939;2012-06-30 00:00:00;5;False;29952;282;10;4731;2012-07-07 00:00:00;5
46940;2012-06-30 00:00:00;5;False;29895;289;6;4728;2012-07-07 00:00:00;5
46941;2012-06-30 00:00:00;5;False;29986;290;7;4730;2012-07-07 00:00:00;5
46942;2012-06-30 00:00:00;5;False;30028;276;4;;2012-07-07 00:00:00;5
46943;2012-06-30 00:00:00;5;False;30011;279;5;;2012-07-07 00:00:00;5
46944;2012-06-30 00:00:00;5;False;29818;276;1;;2012-07-07 00:00:00;5
46945;2012-06-30 00:00:00;5;False;29892;289;6;4728;2012-07-07 00:00:00;5
46946;2012-06-30 00:00:00;5;False;29855;289;6;4728;2012-07-07 00:00:00;5
46947;2012-06-30 00:00:00;5;False;29828;275;2;;2012-07-07 00:00:00;5
46948;2012-06-30 00:00:00;5;False;29509;275;2;;2012-07-07 00:00:00;5
46949;2012-06-30 00:00:00;5;False;29988;289;6;4728;2012-07-07 00:00:00;5
46950;2012-06-30 00:00:00;5;False;29677;289;6;4728;2012-07-07 00:00:00;5
46951;2012-06-30 00:00:00;5;False;29946;278;6;4728;2012-07-07 00:00:00;5
46952;2012-06-30 00:00:00;5;False;30077;279;5;;2012-07-07 00:00:00;5
46953;2012-06-30 00:00:00;5;False;29627;278;6;4728;2012-07-07 00:00:00;5
46954;2012-06-30 00:00:00;5;False;29662;276;4;;2012-07-07 00:00:00;5
46955;2012-06-30 00:00:00;5;False;29680;289;6;4728;2012-07-07 00:00:00;5
46956;2012-06-30 00:00:00;5;False;29554;275;3;;2012-07-07 00:00:00;5
46957;2012-06-30 00:00:00;5;False;29997;283;1;;2012-07-07 00:00:00;5
46958;2012-06-30 00:00:00;5;False;29949;274;1;;2012-07-07 00:00:00;5
46959;2012-06-30 00:00:00;5;False;30074;289;6;4728;2012-07-07 00:00:00;5
46960;2012-06-30 00:00:00;5;False;29865;276;4;;2012-07-07 00:00:00;5
46961;2012-06-30 00:00:00;5;False;29961;275;2;;2012-07-07 00:00:00;5
46962;2012-06-30 00:00:00;5;False;29945;279;5;;2012-07-07 00:00:00;5
46963;2012-06-30 00:00:00;5;False;29764;277;4;;2012-07-07 00:00:00;5
46964;2012-06-30 00:00:00;5;False;30117;277;4;;2012-07-07 00:00:00;5
46965;2012-06-30 00:00:00;5;False;29598;281;4;;2012-07-07 00:00:00;5
46966;2012-06-30 00:00:00;5;False;29935;276;1;;2012-07-07 00:00:00;5
46967;2012-06-30 00:00:00;5;False;30045;280;1;;2012-07-07 00:00:00;5
46968;2012-06-30 00:00:00;5;False;29684;275;3;;2012-07-07 00:00:00;5
46969;2012-06-30 00:00:00;5;False;30055;277;3;;2012-07-07 00:00:00;5
46970;2012-06-30 00:00:00;5;False;30094;276;4;;2012-07-07 00:00:00;5
46971;2012-06-30 00:00:00;5;False;29540;279;5;;2012-07-07 00:00:00;5
46972;2012-06-30 00:00:00;5;False;30107;276;1;;2012-07-07 00:00:00;5
46973;2012-06-30 00:00:00;5;False;29571;280;1;;2012-07-07 00:00:00;5
46974;2012-06-30 00:00:00;5;False;29953;280;1;;2012-07-07 00:00:00;5
46975;2012-06-30 00:00:00;5;False;30042;289;6;4728;2012-07-07 00:00:00;5
46976;2012-06-30 00:00:00;5;False;29816;283;1;;2012-07-07 00:00:00;5
46977;2012-06-30 00:00:00;5;False;29675;274;2;;2012-07-07 00:00:00;5
46978;2012-06-30 00:00:00;5;False;29800;283;1;;2012-07-07 00:00:00;5
46979;2012-06-30 00:00:00;5;False;30023;277;3;;2012-07-07 00:00:00;5
46980;2012-06-30 00:00:00;5;False;30076;281;3;;2012-07-07 00:00:00;5
46981;2012-06-30 00:00:00;5;False;30103;290;7;;2012-07-07 00:00:00;5
46982;2012-06-30 00:00:00;5;False;29630;287;7;4730;2012-07-07 00:00:00;5
46983;2012-06-30 00:00:00;5;False;30026;290;7;;2012-07-07 00:00:00;5
46984;2012-06-30 00:00:00;5;False;29983;289;6;4728;2012-07-07 00:00:00;5
46985;2012-06-30 00:00:00;5;False;29869;290;7;4730;2012-07-07 00:00:00;5
46986;2012-06-30 00:00:00;5;False;29633;275;2;;2012-07-07 00:00:00;5
46987;2012-06-30 00:00:00;5;False;29712;290;7;;2012-07-07 00:00:00;5
46988;2012-06-30 00:00:00;5;False;29703;276;4;;2012-07-07 00:00:00;5
46989;2012-06-30 00:00:00;5;False;29569;277;3;;2012-07-07 00:00:00;5
46990;2012-06-30 00:00:00;5;False;29925;280;1;;2012-07-07 00:00:00;5
46991;2012-06-30 00:00:00;5;False;30017;279;5;;2012-07-07 00:00:00;5
46992;2012-06-30 00:00:00;5;False;29919;276;4;;2012-07-07 00:00:00;5
46993;2012-06-30 00:00:00;5;False;29996;274;2;;2012-07-07 00:00:00;5
46994;2012-06-30 00:00:00;5;False;30060;275;2;;2012-07-07 00:00:00;5
46995;2012-06-30 00:00:00;5;False;29798;279;5;;2012-07-07 00:00:00;5
46996;2012-06-30 00:00:00;5;False;29513;279;5;;2012-07-07 00:00:00;5
46997;2012-06-30 00:00:00;5;False;29789;278;6;4728;2012-07-07 00:00:00;5
46998;2012-06-30 00:00:00;5;False;29503;278;6;4728;2012-07-07 00:00:00;5
46999;2012-06-30 00:00:00;5;False;29765;275;3;;2012-07-07 00:00:00;5
47000;2012-06-30 00:00:00;5;False;29558;289;6;4728;2012-07-07 00:00:00;5
47001;2012-06-30 00:00:00;5;False;29724;275;2;;2012-07-07 00:00:00;5
47002;2012-06-30 00:00:00;5;False;29757;276;4;;2012-07-07 00:00:00;5
47003;2012-06-30 00:00:00;5;False;29780;289;6;4728;2012-07-07 00:00:00;5
47004;2012-06-30 00:00:00;5;False;30044;287;10;4731;2012-07-07 00:00:00;5
47005;2012-06-30 00:00:00;5;False;29835;283;1;;2012-07-07 00:00:00;5
47006;2012-06-30 00:00:00;5;False;29904;282;10;4731;2012-07-07 00:00:00;5
47007;2012-06-30 00:00:00;5;False;29851;282;10;4731;2012-07-07 00:00:00;5
47008;2012-06-30 00:00:00;5;False;29601;278;6;4728;2012-07-07 00:00:00;5
47009;2012-06-30 00:00:00;5;False;29618;282;10;4731;2012-07-07 00:00:00;5
47010;2012-06-30 00:00:00;5;False;29691;274;5;;2012-07-07 00:00:00;5
47011;2012-06-30 00:00:00;5;False;30009;275;2;;2012-07-07 00:00:00;5
47012;2012-06-30 00:00:00;5;False;29699;278;6;4728;2012-07-07 00:00:00;5
47013;2012-06-30 00:00:00;5;False;29698;289;6;4728;2012-07-07 00:00:00;5
47014;2012-06-30 00:00:00;5;False;29515;278;6;4728;2012-07-07 00:00:00;5
47015;2012-06-30 00:00:00;5;False;29544;278;6;4728;2012-07-07 00:00:00;5
47016;2012-06-30 00:00:00;5;False;29784;276;4;;2012-07-07 00:00:00;5
47017;2012-06-30 00:00:00;5;False;29541;289;6;4728;2012-07-07 00:00:00;5
47018;2012-06-30 00:00:00;5;False;29716;281;4;;2012-07-07 00:00:00;5
47019;2012-06-30 00:00:00;5;False;29786;290;7;;2012-07-07 00:00:00;5
47020;2012-06-30 00:00:00;5;False;29593;277;3;;2012-07-07 00:00:00;5
47021;2012-06-30 00:00:00;5;False;29619;275;2;;2012-07-07 00:00:00;5
47022;2012-06-30 00:00:00;5;False;29930;277;3;;2012-07-07 00:00:00;5
47023;2012-06-30 00:00:00;5;False;29640;279;5;;2012-07-07 00:00:00;5
47024;2012-06-30 00:00:00;5;False;29732;277;4;;2012-07-07 00:00:00;5
47025;2012-06-30 00:00:00;5;False;29543;275;2;;2012-07-07 00:00:00;5
47026;2012-06-30 00:00:00;5;False;29896;279;5;;2012-07-07 00:00:00;5
47027;2012-06-30 00:00:00;5;False;29616;277;4;;2012-07-07 00:00:00;5
47028;2012-06-30 00:00:00;5;False;29522;276;4;;2012-07-07 00:00:00;5
47029;2012-06-30 00:00:00;5;False;29866;277;4;;2012-07-07 00:00:00;5
47030;2012-06-30 00:00:00;5;False;29590;275;3;;2012-07-07 00:00:00;5
47031;2012-06-30 00:00:00;5;False;29910;289;6;4728;2012-07-07 00:00:00;5
47032;2012-06-30 00:00:00;5;False;30022;276;4;;2012-07-07 00:00:00;5
47033;2012-06-30 00:00:00;5;False;30112;280;1;;2012-07-07 00:00:00;5
47034;2012-06-30 00:00:00;5;False;29560;281;4;;2012-07-07 00:00:00;5
47035;2012-06-30 00:00:00;5;False;30012;276;4;;2012-07-07 00:00:00;5
47036;2012-06-30 00:00:00;5;False;29753;283;1;;2012-07-07 00:00:00;5
47037;2012-06-30 00:00:00;5;False;29705;278;6;4728;2012-07-07 00:00:00;5
47038;2012-06-30 00:00:00;5;False;29993;279;5;;2012-07-07 00:00:00;5
47039;2012-06-30 00:00:00;5;False;29901;276;4;;2012-07-07 00:00:00;5
47040;2012-06-30 00:00:00;5;False;29880;279;5;;2012-07-07 00:00:00;5
47041;2012-06-30 00:00:00;5;False;29924;276;3;;2012-07-07 00:00:00;5
47042;2012-06-30 00:00:00;5;False;29507;279;5;;2012-07-07 00:00:00;5
47043;2012-06-30 00:00:00;5;False;29588;280;1;;2012-07-07 00:00:00;5
47044;2012-06-30 00:00:00;5;False;29968;279;5;;2012-07-07 00:00:00;5
47045;2012-06-30 00:00:00;5;False;29523;277;4;;2012-07-07 00:00:00;5
47046;2012-06-30 00:00:00;5;False;29846;279;5;;2012-07-07 00:00:00;5
47047;2012-06-30 00:00:00;5;False;29876;289;6;4728;2012-07-07 00:00:00;5
47048;2012-06-30 00:00:00;5;False;30095;277;4;;2012-07-07 00:00:00;5
47049;2012-06-30 00:00:00;5;False;29792;277;4;;2012-07-07 00:00:00;5
47050;2012-06-30 00:00:00;5;False;29731;275;2;;2012-07-07 00:00:00;5
47051;2012-06-30 00:00:00;5;False;29787;283;1;;2012-07-07 00:00:00;5
47052;2012-06-30 00:00:00;5;False;29836;275;2;;2012-07-07 00:00:00;5
47053;2012-06-30 00:00:00;5;False;29963;279;5;;2012-07-07 00:00:00;5
47054;2012-06-30 00:00:00;5;False;29617;280;1;;2012-07-07 00:00:00;5
47055;2012-06-30 00:00:00;5;False;29947;275;2;;2012-07-07 00:00:00;5
47056;2012-06-30 00:00:00;5;False;29853;276;4;;2012-07-07 00:00:00;5
47057;2012-06-30 00:00:00;5;False;29521;281;1;;2012-07-07 00:00:00;5
47058;2012-06-30 00:00:00;5;False;29756;279;5;;2012-07-07 00:00:00;5
47059;2012-06-30 00:00:00;5;False;29990;282;10;4731;2012-07-07 00:00:00;5
47060;2012-06-30 00:00:00;5;False;29857;282;10;4731;2012-07-07 00:00:00;5
47061;2012-06-30 00:00:00;5;False;30030;282;10;4731;2012-07-07 00:00:00;5
47062;2012-06-30 00:00:00;5;False;29985;287;10;4731;2012-07-07 00:00:00;5
47063;2012-06-30 00:00:00;5;False;29511;276;3;;2012-07-07 00:00:00;5
47064;2012-06-30 00:00:00;5;False;29819;277;3;;2012-07-07 00:00:00;5
47065;2012-06-30 00:00:00;5;False;29913;276;3;;2012-07-07 00:00:00;5
47066;2012-06-30 00:00:00;5;False;29885;283;1;;2012-07-07 00:00:00;5
47067;2012-06-30 00:00:00;5;False;29667;279;5;;2012-07-07 00:00:00;5
47068;2012-06-30 00:00:00;5;True;13246;;4;;2012-07-07 00:00:00;1
47069;2012-06-30 00:00:00;5;True;14017;;4;;2012-07-07 00:00:00;1
47070;2012-06-30 00:00:00;5;True;14025;;1;;2012-07-07 00:00:00;1
47071;2012-06-30 00:00:00;5;True;15667;;8;;2012-07-07 00:00:00;1
47072;2012-06-30 00:00:00;5;True;20062;;8;;2012-07-07 00:00:00;1
47073;2012-06-30 00:00:00;5;True;25287;;6;4728;2012-07-07 00:00:00;1
47074;2012-06-30 00:00:00;5;True;26293;;1;;2012-07-07 00:00:00;1
47075;2012-06-30 00:00:00;5;True;12685;;9;4726;2012-07-07 00:00:00;1
47076;2012-06-30 00:00:00;5;True;12588;;9;4726;2012-07-07 00:00:00;1
47077;2012-07-01 00:00:00;5;True;16329;;10;4742;2012-07-08 00:00:00;1
47078;2012-07-01 00:00:00;5;True;13248;;1;;2012-07-08 00:00:00;1
47079;2012-07-01 00:00:00;5;True;13359;;4;;2012-07-08 00:00:00;1
47080;2012-07-01 00:00:00;5;True;26302;;4;;2012-07-08 00:00:00;1
47081;2012-07-01 00:00:00;5;True;15203;;4;;2012-07-08 00:00:00;1
47082;2012-07-01 00:00:00;5;True;15254;;5;;2012-07-08 00:00:00;1
47083;2012-07-01 00:00:00;5;True;15288;;4;;2012-07-08 00:00:00;1
47084;2012-07-01 00:00:00;5;True;21561;;9;4737;2012-07-08 00:00:00;1
47085;2012-07-02 00:00:00;5;True;16311;;10;4753;2012-07-09 00:00:00;1
47086;2012-07-02 00:00:00;5;True;13378;;4;;2012-07-09 00:00:00;1
47087;2012-07-02 00:00:00;5;True;13383;;1;;2012-07-09 00:00:00;1
47088;2012-07-02 00:00:00;5;True;13274;;1;;2012-07-09 00:00:00;1
47089;2012-07-02 00:00:00;5;True;15284;;4;;2012-07-09 00:00:00;1
47090;2012-07-02 00:00:00;5;True;21394;;9;4748;2012-07-09 00:00:00;1
47091;2012-07-03 00:00:00;5;True;28532;;7;;2012-07-10 00:00:00;1
47092;2012-07-03 00:00:00;5;True;28802;;6;;2012-07-10 00:00:00;1
47093;2012-07-03 00:00:00;5;True;13380;;4;;2012-07-10 00:00:00;1
47094;2012-07-03 00:00:00;5;True;15664;;8;;2012-07-10 00:00:00;1
47095;2012-07-03 00:00:00;5;True;25095;;6;4761;2012-07-10 00:00:00;1
47096;2012-07-03 00:00:00;5;True;26283;;4;;2012-07-10 00:00:00;1
47097;2012-07-03 00:00:00;5;True;21257;;9;4759;2012-07-10 00:00:00;1
47098;2012-07-03 00:00:00;5;True;12667;;9;4759;2012-07-10 00:00:00;1
47099;2012-07-03 00:00:00;5;True;26134;;9;4759;2012-07-10 00:00:00;1
47100;2012-07-04 00:00:00;5;True;11612;;10;4775;2012-07-11 00:00:00;1
47101;2012-07-04 00:00:00;5;True;16260;;10;4775;2012-07-11 00:00:00;1
47102;2012-07-04 00:00:00;5;True;13424;;1;;2012-07-11 00:00:00;1
47103;2012-07-04 00:00:00;5;True;13369;;1;;2012-07-11 00:00:00;1
47104;2012-07-04 00:00:00;5;True;13279;;4;;2012-07-11 00:00:00;1
47105;2012-07-04 00:00:00;5;True;13319;;1;;2012-07-11 00:00:00;1
47106;2012-07-04 00:00:00;5;True;25361;;6;4772;2012-07-11 00:00:00;1
47107;2012-07-05 00:00:00;5;True;11616;;10;4786;2012-07-12 00:00:00;1
47108;2012-07-05 00:00:00;5;True;13839;;7;;2012-07-12 00:00:00;1
47109;2012-07-05 00:00:00;5;True;28819;;6;;2012-07-12 00:00:00;1
47110;2012-07-05 00:00:00;5;True;28850;;6;;2012-07-12 00:00:00;1
47111;2012-07-05 00:00:00;5;True;25100;;6;4783;2012-07-12 00:00:00;1
47112;2012-07-05 00:00:00;5;True;20318;;6;4783;2012-07-12 00:00:00;1
47113;2012-07-05 00:00:00;5;True;15255;;4;;2012-07-12 00:00:00;1
47114;2012-07-05 00:00:00;5;True;21387;;9;4781;2012-07-12 00:00:00;1
47115;2012-07-05 00:00:00;5;True;21393;;9;4781;2012-07-12 00:00:00;1
47116;2012-07-05 00:00:00;5;True;24611;;9;4781;2012-07-12 00:00:00;1
47117;2012-07-05 00:00:00;5;True;12586;;9;4781;2012-07-12 00:00:00;1
47118;2012-07-05 00:00:00;5;True;28541;;7;;2012-07-12 00:00:00;1
47119;2012-07-06 00:00:00;5;True;16275;;10;4797;2012-07-13 00:00:00;1
47120;2012-07-06 00:00:00;5;True;14006;;4;;2012-07-13 00:00:00;1
47121;2012-07-06 00:00:00;5;True;28832;;6;;2012-07-13 00:00:00;1
47122;2012-07-06 00:00:00;5;True;13362;;4;;2012-07-13 00:00:00;1
47123;2012-07-06 00:00:00;5;True;25408;;6;4794;2012-07-13 00:00:00;1
47124;2012-07-06 00:00:00;5;True;13384;;1;;2012-07-13 00:00:00;1
47125;2012-07-06 00:00:00;5;True;13325;;4;;2012-07-13 00:00:00;1
47126;2012-07-06 00:00:00;5;True;13326;;4;;2012-07-13 00:00:00;1
47127;2012-07-06 00:00:00;5;True;21258;;9;4792;2012-07-13 00:00:00;1
47128;2012-07-06 00:00:00;5;True;21556;;9;4792;2012-07-13 00:00:00;1
47129;2012-07-06 00:00:00;5;True;12677;;9;4792;2012-07-13 00:00:00;1
47130;2012-07-07 00:00:00;5;True;16406;;10;4808;2012-07-14 00:00:00;1
47131;2012-07-07 00:00:00;5;True;13243;;1;;2012-07-14 00:00:00;1
47132;2012-07-07 00:00:00;5;True;13283;;1;;2012-07-14 00:00:00;1
47133;2012-07-07 00:00:00;5;True;13357;;4;;2012-07-14 00:00:00;1
47134;2012-07-07 00:00:00;5;True;26296;;1;;2012-07-14 00:00:00;1
47135;2012-07-07 00:00:00;5;True;27027;;6;4805;2012-07-14 00:00:00;1
47136;2012-07-07 00:00:00;5;True;21389;;9;4803;2012-07-14 00:00:00;1
47137;2012-07-07 00:00:00;5;True;13348;;4;;2012-07-14 00:00:00;1
47138;2012-07-08 00:00:00;5;True;16308;;10;4819;2012-07-15 00:00:00;1
47139;2012-07-08 00:00:00;5;True;13238;;4;;2012-07-15 00:00:00;1
47140;2012-07-08 00:00:00;5;True;26290;;4;;2012-07-15 00:00:00;1
47141;2012-07-08 00:00:00;5;True;21225;;9;4814;2012-07-15 00:00:00;1
47142;2012-07-08 00:00:00;5;True;21230;;9;4814;2012-07-15 00:00:00;1
47143;2012-07-08 00:00:00;5;True;12684;;9;4814;2012-07-15 00:00:00;1
47144;2012-07-08 00:00:00;5;True;26033;;9;4814;2012-07-15 00:00:00;1
47145;2012-07-08 00:00:00;5;True;26131;;9;4814;2012-07-15 00:00:00;1
47146;2012-07-09 00:00:00;5;True;18133;;8;;2012-07-16 00:00:00;1
47147;2012-07-09 00:00:00;5;True;13324;;4;;2012-07-16 00:00:00;1
47148;2012-07-09 00:00:00;5;True;21259;;9;4825;2012-07-16 00:00:00;1
47149;2012-07-09 00:00:00;5;True;12669;;9;4825;2012-07-16 00:00:00;1
47150;2012-07-10 00:00:00;5;True;15625;;8;;2012-07-17 00:00:00;1
47151;2012-07-10 00:00:00;5;True;25363;;6;4838;2012-07-17 00:00:00;1
47152;2012-07-10 00:00:00;5;True;28547;;7;;2012-07-17 00:00:00;1
47153;2012-07-10 00:00:00;5;True;26024;;9;4836;2012-07-17 00:00:00;1
47154;2012-07-10 00:00:00;5;True;26133;;9;4836;2012-07-17 00:00:00;1
47155;2012-07-11 00:00:00;5;True;13801;;7;;2012-07-18 00:00:00;1
47156;2012-07-11 00:00:00;5;True;28837;;6;;2012-07-18 00:00:00;1
47157;2012-07-11 00:00:00;5;True;25864;;6;4849;2012-07-18 00:00:00;1
47158;2012-07-11 00:00:00;5;True;26280;;4;;2012-07-18 00:00:00;1
47159;2012-07-11 00:00:00;5;True;26300;;4;;2012-07-18 00:00:00;1
47160;2012-07-11 00:00:00;5;True;21403;;9;4847;2012-07-18 00:00:00;1
47161;2012-07-11 00:00:00;5;True;21408;;9;4847;2012-07-18 00:00:00;1
47162;2012-07-11 00:00:00;5;True;21418;;9;4847;2012-07-18 00:00:00;1
47163;2012-07-11 00:00:00;5;True;12671;;9;4847;2012-07-18 00:00:00;1
